delivery_id,match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder,extras_type
225,2,1,Lucknow Super Giants,Rajasthan Royals,6,1,Batsman_95,Batsman_15,Bowler_79,0,3,3,Batsman_95,caught,Batsman_133,wides
226,2,1,Lucknow Super Giants,Rajasthan Royals,6,2,Batsman_60,Batsman_137,Bowler_50,0,0,0,,,,
227,2,1,Lucknow Super Giants,Rajasthan Royals,6,3,Batsman_46,Batsman_143,Bowler_96,2,0,2,,,,
228,2,1,Lucknow Super Giants,Rajasthan Royals,6,4,Batsman_118,Batsman_110,Bowler_14,0,0,0,,,,
229,2,1,Lucknow Super Giants,Rajasthan Royals,6,5,Batsman_41,Batsman_137,Bowler_77,1,0,1,,,,
230,2,1,Lucknow Super Giants,Rajasthan Royals,6,6,Batsman_84,Batsman_96,Bowler_53,3,0,3,,,,
231,2,1,Lucknow Super Giants,Rajasthan Royals,7,1,Batsman_145,Batsman_140,Bowler_28,1,0,1,,,,
232,2,1,Lucknow Super Giants,Rajasthan Royals,7,2,Batsman_116,Batsman_115,Bowler_51,0,1,1,,,,legbyes
233,2,1,Lucknow Super Giants,Rajasthan Royals,7,3,Batsman_78,Batsman_2,Bowler_39,6,0,6,,,,
234,2,1,Lucknow Super Giants,Rajasthan Royals,7,4,Batsman_71,Batsman_142,Bowler_66,2,0,2,,,,
235,2,1,Lucknow Super Giants,Rajasthan Royals,8,1,Batsman_36,Batsman_68,Bowler_47,4,0,4,,,,
236,2,1,Lucknow Super Giants,Rajasthan Royals,8,2,Batsman_147,Batsman_103,Bowler_73,4,0,4,,,,
237,2,1,Lucknow Super Giants,Rajasthan Royals,8,3,Batsman_45,Batsman_125,Bowler_89,3,0,3,,,,
238,2,1,Lucknow Super Giants,Rajasthan Royals,8,4,Batsman_10,Batsman_148,Bowler_49,0,3,3,,,,legbyes
239,2,1,Lucknow Super Giants,Rajasthan Royals,8,5,Batsman_31,Batsman_59,Bowler_96,2,0,2,Batsman_31,run out,Batsman_14,
240,2,1,Lucknow Super Giants,Rajasthan Royals,8,6,Batsman_11,Batsman_82,Bowler_70,2,0,2,,,,
241,2,1,Lucknow Super Giants,Rajasthan Royals,9,1,Batsman_101,Batsman_115,Bowler_97,2,0,2,,,,
242,2,1,Lucknow Super Giants,Rajasthan Royals,9,2,Batsman_101,Batsman_38,Bowler_17,0,0,0,,,,
243,2,1,Lucknow Super Giants,Rajasthan Royals,9,3,Batsman_68,Batsman_22,Bowler_52,1,0,1,,,,
244,2,1,Lucknow Super Giants,Rajasthan Royals,9,4,Batsman_144,Batsman_51,Bowler_63,1,0,1,,,,
245,2,1,Lucknow Super Giants,Rajasthan Royals,9,5,Batsman_135,Batsman_64,Bowler_32,0,0,0,,,,
246,2,1,Lucknow Super Giants,Rajasthan Royals,9,6,Batsman_23,Batsman_29,Bowler_86,1,0,1,,,,
247,2,1,Lucknow Super Giants,Rajasthan Royals,10,1,Batsman_7,Batsman_79,Bowler_22,6,0,6,,,,
248,2,1,Lucknow Super Giants,Rajasthan Royals,10,2,Batsman_38,Batsman_113,Bowler_6,6,0,6,,,,
249,2,1,Lucknow Super Giants,Rajasthan Royals,10,3,Batsman_22,Batsman_29,Bowler_95,0,0,0,,,,
250,2,1,Lucknow Super Giants,Rajasthan Royals,10,4,Batsman_74,Batsman_4,Bowler_44,2,0,2,,,,
251,2,1,Lucknow Super Giants,Rajasthan Royals,11,1,Batsman_138,Batsman_55,Bowler_27,1,0,1,,,,
252,2,1,Lucknow Super Giants,Rajasthan Royals,11,2,Batsman_37,Batsman_5,Bowler_49,2,0,2,Batsman_37,caught,Batsman_16,
253,2,1,Lucknow Super Giants,Rajasthan Royals,11,3,Batsman_70,Batsman_14,Bowler_60,2,3,5,,,,noballs
254,2,1,Lucknow Super Giants,Rajasthan Royals,11,4,Batsman_93,Batsman_28,Bowler_3,0,0,0,,,,
255,2,1,Lucknow Super Giants,Rajasthan Royals,11,5,Batsman_131,Batsman_26,Bowler_41,1,0,1,,,,
256,2,1,Lucknow Super Giants,Rajasthan Royals,11,6,Batsman_118,Batsman_144,Bowler_92,0,0,0,,,,
257,2,1,Lucknow Super Giants,Rajasthan Royals,12,1,Batsman_101,Batsman_41,Bowler_3,0,0,0,,,,
258,2,1,Lucknow Super Giants,Rajasthan Royals,12,2,Batsman_129,Batsman_71,Bowler_8,2,0,2,,,,
259,2,1,Lucknow Super Giants,Rajasthan Royals,12,3,Batsman_8,Batsman_143,Bowler_36,0,0,0,,,,
260,2,1,Lucknow Super Giants,Rajasthan Royals,12,4,Batsman_98,Batsman_134,Bowler_87,2,0,2,,,,
261,2,1,Lucknow Super Giants,Rajasthan Royals,12,5,Batsman_40,Batsman_110,Bowler_40,4,0,4,,,,
262,2,1,Lucknow Super Giants,Rajasthan Royals,12,6,Batsman_36,Batsman_149,Bowler_70,2,0,2,,,,
263,2,1,Lucknow Super Giants,Rajasthan Royals,13,1,Batsman_135,Batsman_35,Bowler_56,6,0,6,,,,
264,2,1,Lucknow Super Giants,Rajasthan Royals,13,2,Batsman_41,Batsman_82,Bowler_9,2,0,2,,,,
265,2,1,Lucknow Super Giants,Rajasthan Royals,13,3,Batsman_38,Batsman_8,Bowler_98,0,0,0,,,,
266,2,1,Lucknow Super Giants,Rajasthan Royals,13,4,Batsman_71,Batsman_39,Bowler_100,0,0,0,Batsman_71,stumped,Batsman_69,
267,2,1,Lucknow Super Giants,Rajasthan Royals,13,5,Batsman_60,Batsman_60,Bowler_30,2,0,2,,,,
268,2,1,Lucknow Super Giants,Rajasthan Royals,13,6,Batsman_129,Batsman_121,Bowler_92,2,0,2,,,,
269,2,1,Lucknow Super Giants,Rajasthan Royals,14,1,Batsman_42,Batsman_50,Bowler_29,0,0,0,Batsman_42,lbw,,
270,2,1,Lucknow Super Giants,Rajasthan Royals,14,2,Batsman_57,Batsman_52,Bowler_97,0,0,0,,,,
271,2,1,Lucknow Super Giants,Rajasthan Royals,14,3,Batsman_126,Batsman_84,Bowler_59,4,0,4,,,,
272,2,1,Lucknow Super Giants,Rajasthan Royals,14,4,Batsman_98,Batsman_81,Bowler_51,2,0,2,,,,
273,2,1,Lucknow Super Giants,Rajasthan Royals,14,5,Batsman_10,Batsman_134,Bowler_14,1,0,1,Batsman_10,caught,Batsman_133,
274,2,1,Lucknow Super Giants,Rajasthan Royals,14,6,Batsman_11,Batsman_143,Bowler_50,1,0,1,Batsman_11,lbw,,
275,2,1,Lucknow Super Giants,Rajasthan Royals,15,1,Batsman_78,Batsman_74,Bowler_60,0,0,0,,,,
276,2,1,Lucknow Super Giants,Rajasthan Royals,15,2,Batsman_37,Batsman_119,Bowler_83,1,0,1,,,,
277,2,1,Lucknow Super Giants,Rajasthan Royals,15,3,Batsman_140,Batsman_35,Bowler_51,1,0,1,,,,
278,2,1,Lucknow Super Giants,Rajasthan Royals,15,4,Batsman_52,Batsman_117,Bowler_12,0,0,0,,,,
279,2,1,Lucknow Super Giants,Rajasthan Royals,15,5,Batsman_32,Batsman_24,Bowler_15,3,0,3,,,,
280,2,1,Lucknow Super Giants,Rajasthan Royals,15,6,Batsman_131,Batsman_41,Bowler_49,2,3,5,,,,byes
281,2,1,Lucknow Super Giants,Rajasthan Royals,16,1,Batsman_39,Batsman_42,Bowler_19,0,0,0,,,,
282,2,1,Lucknow Super Giants,Rajasthan Royals,16,2,Batsman_115,Batsman_74,Bowler_81,0,0,0,,,,
283,2,1,Lucknow Super Giants,Rajasthan Royals,17,1,Batsman_4,Batsman_118,Bowler_64,4,0,4,Batsman_4,run out,Batsman_61,
284,2,1,Lucknow Super Giants,Rajasthan Royals,17,2,Batsman_122,Batsman_117,Bowler_53,1,0,1,Batsman_122,stumped,Batsman_72,
285,2,1,Lucknow Super Giants,Rajasthan Royals,17,3,Batsman_143,Batsman_54,Bowler_7,0,1,1,,,,legbyes
286,2,1,Lucknow Super Giants,Rajasthan Royals,18,1,Batsman_77,Batsman_85,Bowler_12,0,0,0,,,,
287,2,1,Lucknow Super Giants,Rajasthan Royals,18,2,Batsman_147,Batsman_144,Bowler_23,6,0,6,,,,
288,2,1,Lucknow Super Giants,Rajasthan Royals,19,1,Batsman_83,Batsman_95,Bowler_49,4,0,4,,,,
289,2,1,Lucknow Super Giants,Rajasthan Royals,19,2,Batsman_121,Batsman_35,Bowler_16,2,0,2,,,,
290,2,1,Lucknow Super Giants,Rajasthan Royals,19,3,Batsman_54,Batsman_15,Bowler_14,2,0,2,,,,
291,2,1,Lucknow Super Giants,Rajasthan Royals,19,4,Batsman_74,Batsman_110,Bowler_78,4,0,4,,,,
292,2,1,Lucknow Super Giants,Rajasthan Royals,19,5,Batsman_34,Batsman_145,Bowler_64,1,0,1,,,,
293,2,1,Lucknow Super Giants,Rajasthan Royals,19,6,Batsman_60,Batsman_75,Bowler_25,0,2,2,,,,wides
294,2,1,Lucknow Super Giants,Rajasthan Royals,20,1,Batsman_106,Batsman_12,Bowler_43,0,0,0,,,,
295,2,1,Lucknow Super Giants,Rajasthan Royals,20,2,Batsman_73,Batsman_66,Bowler_9,0,0,0,,,,
296,2,2,Rajasthan Royals,Lucknow Super Giants,1,1,Batsman_88,Batsman_102,Bowler_93,2,0,2,,,,
297,2,2,Rajasthan Royals,Lucknow Super Giants,1,2,Batsman_87,Batsman_123,Bowler_61,3,0,3,,,,
298,2,2,Rajasthan Royals,Lucknow Super Giants,1,3,Batsman_138,Batsman_86,Bowler_60,3,0,3,,,,
299,2,2,Rajasthan Royals,Lucknow Super Giants,1,4,Batsman_77,Batsman_145,Bowler_93,2,0,2,Batsman_77,stumped,Batsman_85,
300,2,2,Rajasthan Royals,Lucknow Super Giants,1,5,Batsman_91,Batsman_17,Bowler_20,0,2,2,,,,noballs
301,2,2,Rajasthan Royals,Lucknow Super Giants,1,6,Batsman_30,Batsman_79,Bowler_91,4,0,4,,,,
302,2,2,Rajasthan Royals,Lucknow Super Giants,2,1,Batsman_61,Batsman_96,Bowler_58,4,0,4,,,,
303,2,2,Rajasthan Royals,Lucknow Super Giants,2,2,Batsman_96,Batsman_10,Bowler_100,0,0,0,,,,
304,2,2,Rajasthan Royals,Lucknow Super Giants,2,3,Batsman_129,Batsman_40,Bowler_25,0,0,0,,,,
305,2,2,Rajasthan Royals,Lucknow Super Giants,2,4,Batsman_84,Batsman_37,Bowler_99,4,0,4,,,,
306,2,2,Rajasthan Royals,Lucknow Super Giants,2,5,Batsman_34,Batsman_53,Bowler_93,0,0,0,,,,
307,2,2,Rajasthan Royals,Lucknow Super Giants,2,6,Batsman_80,Batsman_12,Bowler_88,4,0,4,,,,
308,2,2,Rajasthan Royals,Lucknow Super Giants,3,1,Batsman_27,Batsman_134,Bowler_99,2,0,2,,,,
309,2,2,Rajasthan Royals,Lucknow Super Giants,3,2,Batsman_54,Batsman_83,Bowler_26,0,0,0,,,,
310,2,2,Rajasthan Royals,Lucknow Super Giants,3,3,Batsman_31,Batsman_70,Bowler_20,0,0,0,,,,
311,2,2,Rajasthan Royals,Lucknow Super Giants,3,4,Batsman_27,Batsman_53,Bowler_70,1,0,1,,,,
312,2,2,Rajasthan Royals,Lucknow Super Giants,3,5,Batsman_73,Batsman_147,Bowler_32,0,0,0,,,,
313,2,2,Rajasthan Royals,Lucknow Super Giants,3,6,Batsman_13,Batsman_34,Bowler_4,1,0,1,,,,
314,2,2,Rajasthan Royals,Lucknow Super Giants,4,1,Batsman_110,Batsman_101,Bowler_23,3,0,3,,,,
315,2,2,Rajasthan Royals,Lucknow Super Giants,4,2,Batsman_115,Batsman_92,Bowler_40,0,0,0,,,,
316,2,2,Rajasthan Royals,Lucknow Super Giants,4,3,Batsman_21,Batsman_120,Bowler_73,0,0,0,,,,
317,2,2,Rajasthan Royals,Lucknow Super Giants,4,4,Batsman_117,Batsman_80,Bowler_88,2,0,2,,,,
318,2,2,Rajasthan Royals,Lucknow Super Giants,4,5,Batsman_37,Batsman_67,Bowler_47,1,0,1,,,,
319,2,2,Rajasthan Royals,Lucknow Super Giants,4,6,Batsman_84,Batsman_117,Bowler_63,0,0,0,,,,
320,2,2,Rajasthan Royals,Lucknow Super Giants,5,1,Batsman_44,Batsman_73,Bowler_99,0,0,0,,,,
321,2,2,Rajasthan Royals,Lucknow Super Giants,5,2,Batsman_28,Batsman_84,Bowler_72,2,0,2,,,,
322,2,2,Rajasthan Royals,Lucknow Super Giants,5,3,Batsman_106,Batsman_62,Bowler_80,0,0,0,,,,
323,2,2,Rajasthan Royals,Lucknow Super Giants,5,4,Batsman_54,Batsman_111,Bowler_56,2,0,2,,,,
324,2,2,Rajasthan Royals,Lucknow Super Giants,5,5,Batsman_20,Batsman_147,Bowler_63,0,0,0,,,,
325,2,2,Rajasthan Royals,Lucknow Super Giants,5,6,Batsman_114,Batsman_46,Bowler_40,6,4,10,,,,wides
326,2,2,Rajasthan Royals,Lucknow Super Giants,6,1,Batsman_16,Batsman_24,Bowler_28,4,0,4,,,,
327,2,2,Rajasthan Royals,Lucknow Super Giants,6,2,Batsman_1,Batsman_38,Bowler_85,0,0,0,,,,
328,2,2,Rajasthan Royals,Lucknow Super Giants,6,3,Batsman_51,Batsman_53,Bowler_88,4,0,4,,,,
329,2,2,Rajasthan Royals,Lucknow Super Giants,6,4,Batsman_112,Batsman_89,Bowler_12,2,0,2,,,,
330,2,2,Rajasthan Royals,Lucknow Super Giants,6,5,Batsman_76,Batsman_16,Bowler_48,4,0,4,Batsman_76,stumped,Batsman_92,
331,2,2,Rajasthan Royals,Lucknow Super Giants,6,6,Batsman_73,Batsman_8,Bowler_31,1,0,1,,,,
332,2,2,Rajasthan Royals,Lucknow Super Giants,7,1,Batsman_104,Batsman_98,Bowler_56,1,0,1,,,,
333,2,2,Rajasthan Royals,Lucknow Super Giants,7,2,Batsman_99,Batsman_93,Bowler_54,0,0,0,,,,
334,2,2,Rajasthan Royals,Lucknow Super Giants,7,3,Batsman_19,Batsman_5,Bowler_19,3,0,3,,,,
335,2,2,Rajasthan Royals,Lucknow Super Giants,7,4,Batsman_22,Batsman_36,Bowler_83,4,0,4,,,,
336,2,2,Rajasthan Royals,Lucknow Super Giants,7,5,Batsman_109,Batsman_47,Bowler_59,1,0,1,,,,
337,2,2,Rajasthan Royals,Lucknow Super Giants,7,6,Batsman_48,Batsman_109,Bowler_78,0,0,0,,,,
338,2,2,Rajasthan Royals,Lucknow Super Giants,8,1,Batsman_69,Batsman_106,Bowler_70,2,4,6,,,,wides
339,2,2,Rajasthan Royals,Lucknow Super Giants,8,2,Batsman_124,Batsman_21,Bowler_19,3,0,3,,,,
340,2,2,Rajasthan Royals,Lucknow Super Giants,8,3,Batsman_72,Batsman_120,Bowler_67,0,0,0,,,,
341,2,2,Rajasthan Royals,Lucknow Super Giants,8,4,Batsman_20,Batsman_139,Bowler_75,0,1,1,,,,legbyes
342,2,2,Rajasthan Royals,Lucknow Super Giants,8,5,Batsman_121,Batsman_147,Bowler_94,0,0,0,,,,
343,2,2,Rajasthan Royals,Lucknow Super Giants,8,6,Batsman_43,Batsman_10,Bowler_89,6,0,6,,,,
344,2,2,Rajasthan Royals,Lucknow Super Giants,9,1,Batsman_16,Batsman_122,Bowler_75,0,1,1,,,,legbyes
345,2,2,Rajasthan Royals,Lucknow Super Giants,9,2,Batsman_130,Batsman_20,Bowler_36,0,0,0,,,,
346,2,2,Rajasthan Royals,Lucknow Super Giants,9,3,Batsman_29,Batsman_45,Bowler_76,3,0,3,,,,
347,2,2,Rajasthan Royals,Lucknow Super Giants,9,4,Batsman_61,Batsman_125,Bowler_24,3,0,3,,,,
348,2,2,Rajasthan Royals,Lucknow Super Giants,9,5,Batsman_38,Batsman_40,Bowler_64,3,0,3,,,,
349,2,2,Rajasthan Royals,Lucknow Super Giants,9,6,Batsman_43,Batsman_54,Bowler_74,3,0,3,,,,
350,2,2,Rajasthan Royals,Lucknow Super Giants,10,1,Batsman_30,Batsman_14,Bowler_22,1,0,1,,,,
351,2,2,Rajasthan Royals,Lucknow Super Giants,10,2,Batsman_137,Batsman_60,Bowler_49,2,0,2,,,,
352,2,2,Rajasthan Royals,Lucknow Super Giants,10,3,Batsman_112,Batsman_4,Bowler_37,6,0,6,,,,
353,2,2,Rajasthan Royals,Lucknow Super Giants,10,4,Batsman_11,Batsman_25,Bowler_69,2,0,2,,,,
354,2,2,Rajasthan Royals,Lucknow Super Giants,10,5,Batsman_70,Batsman_86,Bowler_35,0,0,0,,,,
355,2,2,Rajasthan Royals,Lucknow Super Giants,10,6,Batsman_62,Batsman_50,Bowler_67,0,0,0,,,,
356,2,2,Rajasthan Royals,Lucknow Super Giants,11,1,Batsman_3,Batsman_18,Bowler_2,1,0,1,,,,
357,2,2,Rajasthan Royals,Lucknow Super Giants,11,2,Batsman_73,Batsman_65,Bowler_25,0,0,0,Batsman_73,stumped,Batsman_56,
358,2,2,Rajasthan Royals,Lucknow Super Giants,11,3,Batsman_32,Batsman_31,Bowler_12,4,0,4,,,,
359,2,2,Rajasthan Royals,Lucknow Super Giants,11,4,Batsman_145,Batsman_48,Bowler_15,2,0,2,,,,
360,2,2,Rajasthan Royals,Lucknow Super Giants,11,5,Batsman_117,Batsman_71,Bowler_99,1,0,1,,,,
361,2,2,Rajasthan Royals,Lucknow Super Giants,11,6,Batsman_42,Batsman_19,Bowler_36,3,0,3,,,,
362,2,2,Rajasthan Royals,Lucknow Super Giants,12,1,Batsman_68,Batsman_46,Bowler_57,0,0,0,,,,
363,2,2,Rajasthan Royals,Lucknow Super Giants,12,2,Batsman_126,Batsman_28,Bowler_19,1,0,1,,,,
364,2,2,Rajasthan Royals,Lucknow Super Giants,12,3,Batsman_114,Batsman_67,Bowler_14,0,4,4,Batsman_114,run out,Batsman_39,legbyes
365,2,2,Rajasthan Royals,Lucknow Super Giants,12,4,Batsman_1,Batsman_10,Bowler_86,1,0,1,,,,
366,2,2,Rajasthan Royals,Lucknow Super Giants,12,5,Batsman_1,Batsman_132,Bowler_91,6,0,6,,,,
367,2,2,Rajasthan Royals,Lucknow Super Giants,12,6,Batsman_18,Batsman_139,Bowler_29,0,0,0,,,,
368,2,2,Rajasthan Royals,Lucknow Super Giants,13,1,Batsman_146,Batsman_138,Bowler_46,0,0,0,Batsman_146,bowled,,
369,2,2,Rajasthan Royals,Lucknow Super Giants,13,2,Batsman_88,Batsman_21,Bowler_59,3,0,3,,,,
370,2,2,Rajasthan Royals,Lucknow Super Giants,13,3,Batsman_99,Batsman_49,Bowler_39,2,0,2,,,,
371,2,2,Rajasthan Royals,Lucknow Super Giants,13,4,Batsman_22,Batsman_113,Bowler_95,0,2,2,,,,wides
372,2,2,Rajasthan Royals,Lucknow Super Giants,13,5,Batsman_139,Batsman_79,Bowler_64,1,0,1,,,,
373,2,2,Rajasthan Royals,Lucknow Super Giants,13,6,Batsman_10,Batsman_87,Bowler_8,0,0,0,,,,
374,2,2,Rajasthan Royals,Lucknow Super Giants,14,1,Batsman_134,Batsman_118,Bowler_87,4,0,4,,,,
375,2,2,Rajasthan Royals,Lucknow Super Giants,14,2,Batsman_19,Batsman_10,Bowler_95,0,0,0,,,,
376,2,2,Rajasthan Royals,Lucknow Super Giants,14,3,Batsman_12,Batsman_63,Bowler_90,2,3,5,,,,wides
377,2,2,Rajasthan Royals,Lucknow Super Giants,14,4,Batsman_44,Batsman_17,Bowler_14,0,0,0,,,,
378,2,2,Rajasthan Royals,Lucknow Super Giants,14,5,Batsman_52,Batsman_110,Bowler_44,4,0,4,,,,
379,2,2,Rajasthan Royals,Lucknow Super Giants,14,6,Batsman_148,Batsman_140,Bowler_18,0,0,0,,,,
380,2,2,Rajasthan Royals,Lucknow Super Giants,16,1,Batsman_17,Batsman_31,Bowler_36,0,0,0,,,,
381,2,2,Rajasthan Royals,Lucknow Super Giants,16,2,Batsman_113,Batsman_63,Bowler_75,0,0,0,,,,
382,2,2,Rajasthan Royals,Lucknow Super Giants,16,3,Batsman_41,Batsman_5,Bowler_63,0,3,3,,,,wides
383,2,2,Rajasthan Royals,Lucknow Super Giants,16,4,Batsman_122,Batsman_33,Bowler_27,0,0,0,,,,
384,2,2,Rajasthan Royals,Lucknow Super Giants,16,5,Batsman_45,Batsman_10,Bowler_77,0,0,0,,,,
385,2,2,Rajasthan Royals,Lucknow Super Giants,16,6,Batsman_78,Batsman_90,Bowler_54,0,0,0,,,,
386,2,2,Rajasthan Royals,Lucknow Super Giants,17,1,Batsman_25,Batsman_93,Bowler_98,6,0,6,,,,
387,2,2,Rajasthan Royals,Lucknow Super Giants,17,2,Batsman_54,Batsman_71,Bowler_7,0,0,0,,,,
388,2,2,Rajasthan Royals,Lucknow Super Giants,17,3,Batsman_122,Batsman_128,Bowler_23,0,0,0,Batsman_122,lbw,,
389,2,2,Rajasthan Royals,Lucknow Super Giants,17,4,Batsman_112,Batsman_65,Bowler_43,2,0,2,,,,
390,2,2,Rajasthan Royals,Lucknow Super Giants,17,5,Batsman_14,Batsman_138,Bowler_23,0,1,1,,,,wides
391,2,2,Rajasthan Royals,Lucknow Super Giants,17,6,Batsman_149,Batsman_84,Bowler_54,0,0,0,,,,
392,2,2,Rajasthan Royals,Lucknow Super Giants,18,1,Batsman_84,Batsman_59,Bowler_13,0,0,0,,,,
393,2,2,Rajasthan Royals,Lucknow Super Giants,18,2,Batsman_19,Batsman_121,Bowler_75,1,0,1,,,,
394,2,2,Rajasthan Royals,Lucknow Super Giants,18,3,Batsman_117,Batsman_46,Bowler_50,1,0,1,,,,
395,2,2,Rajasthan Royals,Lucknow Super Giants,18,4,Batsman_70,Batsman_52,Bowler_43,0,0,0,Batsman_70,caught,Batsman_29,
396,2,2,Rajasthan Royals,Lucknow Super Giants,18,5,Batsman_118,Batsman_108,Bowler_22,3,0,3,,,,
397,2,2,Rajasthan Royals,Lucknow Super Giants,18,6,Batsman_44,Batsman_148,Bowler_71,4,0,4,,,,
398,2,2,Rajasthan Royals,Lucknow Super Giants,19,1,Batsman_56,Batsman_122,Bowler_60,0,0,0,,,,
399,2,2,Rajasthan Royals,Lucknow Super Giants,19,2,Batsman_84,Batsman_112,Bowler_75,0,0,0,,,,
400,2,2,Rajasthan Royals,Lucknow Super Giants,19,3,Batsman_2,Batsman_107,Bowler_6,0,0,0,,,,
401,2,2,Rajasthan Royals,Lucknow Super Giants,20,1,Batsman_123,Batsman_26,Bowler_58,1,0,1,,,,
402,2,2,Rajasthan Royals,Lucknow Super Giants,20,2,Batsman_105,Batsman_56,Bowler_17,1,0,1,,,,
403,3,1,Kolkata Knight Riders,Gujarat Titans,1,1,Batsman_42,Batsman_118,Bowler_74,3,4,7,,,,noballs
404,3,1,Kolkata Knight Riders,Gujarat Titans,1,2,Batsman_104,Batsman_48,Bowler_48,2,0,2,Batsman_104,bowled,,
405,3,1,Kolkata Knight Riders,Gujarat Titans,1,3,Batsman_86,Batsman_136,Bowler_5,0,0,0,,,,
406,3,1,Kolkata Knight Riders,Gujarat Titans,1,4,Batsman_148,Batsman_54,Bowler_88,0,0,0,,,,
407,3,1,Kolkata Knight Riders,Gujarat Titans,1,5,Batsman_94,Batsman_14,Bowler_15,1,0,1,Batsman_94,lbw,,
408,3,1,Kolkata Knight Riders,Gujarat Titans,1,6,Batsman_144,Batsman_18,Bowler_72,3,0,3,,,,
409,3,1,Kolkata Knight Riders,Gujarat Titans,2,1,Batsman_30,Batsman_123,Bowler_95,6,0,6,,,,
410,3,1,Kolkata Knight Riders,Gujarat Titans,2,2,Batsman_58,Batsman_83,Bowler_46,4,0,4,,,,
411,3,1,Kolkata Knight Riders,Gujarat Titans,2,3,Batsman_96,Batsman_89,Bowler_58,1,0,1,,,,
412,3,1,Kolkata Knight Riders,Gujarat Titans,2,4,Batsman_137,Batsman_75,Bowler_58,2,0,2,,,,
413,3,1,Kolkata Knight Riders,Gujarat Titans,2,5,Batsman_17,Batsman_49,Bowler_59,0,0,0,,,,
414,3,1,Kolkata Knight Riders,Gujarat Titans,2,6,Batsman_20,Batsman_28,Bowler_22,0,0,0,,,,
415,3,1,Kolkata Knight Riders,Gujarat Titans,3,1,Batsman_134,Batsman_6,Bowler_38,1,0,1,,,,
416,3,1,Kolkata Knight Riders,Gujarat Titans,3,2,Batsman_108,Batsman_114,Bowler_95,2,0,2,Batsman_108,caught,Batsman_134,
417,3,1,Kolkata Knight Riders,Gujarat Titans,3,3,Batsman_106,Batsman_149,Bowler_44,2,0,2,,,,
418,3,1,Kolkata Knight Riders,Gujarat Titans,3,4,Batsman_136,Batsman_141,Bowler_57,1,0,1,,,,
419,3,1,Kolkata Knight Riders,Gujarat Titans,3,5,Batsman_67,Batsman_59,Bowler_62,1,0,1,,,,
420,3,1,Kolkata Knight Riders,Gujarat Titans,3,6,Batsman_73,Batsman_117,Bowler_22,2,0,2,,,,
421,3,1,Kolkata Knight Riders,Gujarat Titans,4,1,Batsman_45,Batsman_40,Bowler_21,0,2,2,,,,legbyes
422,3,1,Kolkata Knight Riders,Gujarat Titans,4,2,Batsman_53,Batsman_144,Bowler_91,0,0,0,,,,
423,3,1,Kolkata Knight Riders,Gujarat Titans,4,3,Batsman_139,Batsman_42,Bowler_69,0,0,0,,,,
424,3,1,Kolkata Knight Riders,Gujarat Titans,4,4,Batsman_38,Batsman_118,Bowler_41,0,0,0,,,,
425,3,1,Kolkata Knight Riders,Gujarat Titans,4,5,Batsman_76,Batsman_122,Bowler_38,6,0,6,,,,
426,3,1,Kolkata Knight Riders,Gujarat Titans,4,6,Batsman_145,Batsman_114,Bowler_44,2,0,2,,,,
427,3,1,Kolkata Knight Riders,Gujarat Titans,5,1,Batsman_142,Batsman_30,Bowler_40,0,0,0,,,,
428,3,1,Kolkata Knight Riders,Gujarat Titans,5,2,Batsman_84,Batsman_15,Bowler_78,2,0,2,,,,
429,3,1,Kolkata Knight Riders,Gujarat Titans,5,3,Batsman_72,Batsman_51,Bowler_3,0,0,0,,,,
430,3,1,Kolkata Knight Riders,Gujarat Titans,5,4,Batsman_132,Batsman_101,Bowler_25,1,0,1,,,,
431,3,1,Kolkata Knight Riders,Gujarat Titans,5,5,Batsman_93,Batsman_102,Bowler_19,3,0,3,,,,
432,3,1,Kolkata Knight Riders,Gujarat Titans,6,1,Batsman_79,Batsman_115,Bowler_72,0,0,0,,,,
433,3,1,Kolkata Knight Riders,Gujarat Titans,6,2,Batsman_114,Batsman_74,Bowler_21,4,0,4,,,,
434,3,1,Kolkata Knight Riders,Gujarat Titans,6,3,Batsman_36,Batsman_23,Bowler_19,0,0,0,,,,
435,3,1,Kolkata Knight Riders,Gujarat Titans,6,4,Batsman_17,Batsman_97,Bowler_12,0,0,0,,,,
436,3,1,Kolkata Knight Riders,Gujarat Titans,6,5,Batsman_119,Batsman_146,Bowler_97,4,0,4,,,,
437,3,1,Kolkata Knight Riders,Gujarat Titans,6,6,Batsman_126,Batsman_11,Bowler_39,4,0,4,,,,
438,3,1,Kolkata Knight Riders,Gujarat Titans,7,1,Batsman_7,Batsman_1,Bowler_20,0,0,0,,,,
439,3,1,Kolkata Knight Riders,Gujarat Titans,7,2,Batsman_74,Batsman_107,Bowler_23,1,0,1,,,,
440,3,1,Kolkata Knight Riders,Gujarat Titans,7,3,Batsman_71,Batsman_127,Bowler_9,2,0,2,,,,
441,3,1,Kolkata Knight Riders,Gujarat Titans,7,4,Batsman_67,Batsman_122,Bowler_89,4,0,4,,,,
442,3,1,Kolkata Knight Riders,Gujarat Titans,8,1,Batsman_149,Batsman_15,Bowler_19,0,0,0,,,,
443,3,1,Kolkata Knight Riders,Gujarat Titans,8,2,Batsman_70,Batsman_93,Bowler_54,2,0,2,Batsman_70,lbw,,
